67.195.112.32,2010/12/31,03:24:38,"GET /ddbms/publications/distobj/?S=D HTTP/1.0",200,2345
220.181.108.90,2010/12/31,03:25:41,"GET /~tozsu/Pens/Writer%20Series/Fitzgerald.jpg HTTP/1.1",200,43618
166.205.139.56,2010/12/31,03:27:17,"GET /~alopez-o/Coffee/caffaq.html HTTP/1.1",301,356
93.220.246.243,2010/12/31,03:29:54,"GET /robots.txt HTTP/1.1",404,301
220.181.108.78,2010/12/31,03:29:58,"GET /~tozsu/Pens/Writer%20Series/Wilde.jpg HTTP/1.1",200,19409
95.168.183.233,2010/12/31,03:30:57,"GET /%7Etozsu/publications-topic.html HTTP/1.0",200,90248
142.157.205.9,2010/12/31,03:32:03,"GET /~tozsu/ HTTP/1.1",200,21574
142.157.205.9,2010/12/31,03:32:04,"GET /~tozsu/tl_curve_white.gif HTTP/1.1",404,316
142.157.205.9,2010/12/31,03:32:04,"GET /~tozsu/tr_curve_white.gif HTTP/1.1",404,316
142.157.205.9,2010/12/31,03:32:04,"GET /~tozsu/emx_nav_left.css HTTP/1.1",200,6848
142.157.205.9,2010/12/31,03:32:04,"GET /~tozsu/gifs/mail.gif HTTP/1.1",200,160
142.157.205.9,2010/12/31,03:32:04,"GET /~tozsu/gifs/phone.gif HTTP/1.1",200,146
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/gifs/cover-medium.gif HTTP/1.1",200,2360
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/tl_curve_white.gif HTTP/1.1",404,316
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/gifs/sigmod.gif HTTP/1.1",200,2836
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/gifs/fax.gif HTTP/1.1",200,226
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/tr_curve_white.gif HTTP/1.1",404,316
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/gifs/ozsu06-web.jpg HTTP/1.1",200,40012
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/bg_grad.jpg HTTP/1.1",404,309
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/gifs/vldb-small.gif HTTP/1.1",200,499
142.157.205.9,2010/12/31,03:32:05,"GET /~tozsu/bg_nav.jpg HTTP/1.1",404,308
142.157.205.9,2010/12/31,03:32:11,"GET /favicon.ico HTTP/1.1",200,318
142.157.205.9,2010/12/31,03:32:11,"GET /~tozsu/tr_curve_white.gif HTTP/1.1",404,316
142.157.205.9,2010/12/31,03:32:11,"GET /~tozsu/tl_curve_white.gif HTTP/1.1",404,316
67.195.112.32,2010/12/31,03:33:38,"GET /ddbms/publications/tigukat/temporalbook98/?M=A HTTP/1.0",200,878
142.157.205.9,2010/12/31,03:34:39,"GET /~tozsu/biosketch.html HTTP/1.1",200,7579
142.157.205.9,2010/12/31,03:34:39,"GET /images/uw_button.jpg HTTP/1.1",200,2308
142.157.205.9,2010/12/31,03:34:39,"GET /~tozsu/2col_leftNav.css HTTP/1.1",200,5190
142.157.205.9,2010/12/31,03:34:39,"GET /images/cs_button.jpg HTTP/1.1",200,1957
142.157.205.9,2010/12/31,03:34:40,"GET /~tozsu/gifs/ozsu.gif HTTP/1.1",200,2088
142.157.205.9,2010/12/31,03:34:51,"GET /~tozsu/resume.pdf HTTP/1.1",200,65536
142.157.205.9,2010/12/31,03:34:52,"GET /~tozsu/resume.pdf HTTP/1.1",206,151436
220.181.108.75,2010/12/31,03:35:44,"GET /~tozsu/Pens/WriterSeries/Kafka.jpg HTTP/1.1",404,325
207.46.195.228,2010/12/31,03:36:03,"GET /robots.txt HTTP/1.1",404,301
207.46.195.228,2010/12/31,03:40:48,"GET / HTTP/1.1",200,11469
122.147.141.118,2010/12/31,03:45:20,"GET /favicon.ico HTTP/1.1",200,318
219.87.71.10,2010/12/31,03:45:20,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.1",200,32768
219.87.71.10,2010/12/31,03:45:20,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.1",206,32768
219.87.71.10,2010/12/31,03:45:21,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.1",206,32768
219.87.71.10,2010/12/31,03:45:24,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.1",206,32768
219.87.71.10,2010/12/31,03:45:25,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.1",206,1028
67.195.112.32,2010/12/31,03:45:35,"GET /~tozsu/Pens/Parker/?S=D HTTP/1.0",200,3184
65.52.110.66,2010/12/31,03:50:48,"GET /people/ HTTP/1.1",200,58029
150.70.172.106,2010/12/31,03:51:40,"GET /ddbms/publications/ec/ICME2000/final.pdf HTTP/1.0",200,99332
67.195.112.32,2010/12/31,03:55:03,"GET /~tozsu/Pens/PensDB.FP5 HTTP/1.0",200,57344
38.101.148.124,2010/12/31,04:00:09,"GET /robots.txt HTTP/1.1",404,301
38.101.148.124,2010/12/31,04:00:15,"GET /~gweddell/cs848/COMPLEXITY.pdf HTTP/1.1",301,358
38.101.148.124,2010/12/31,04:00:48,"GET /~plragde/scheme-resources.html HTTP/1.1",301,358
67.195.112.32,2010/12/31,04:01:25,"GET /ddbms/publications/ozsu/ICME2000/final/ HTTP/1.0",200,6824
67.195.111.228,2010/12/31,04:02:54,"GET /~kmsalem/lib/lib/wech04.pdf HTTP/1.0",301,343
67.195.112.32,2010/12/31,04:02:55,"GET /~kmsalem/lib/lib/wech04.pdf HTTP/1.0",301,343
67.195.112.32,2010/12/31,04:03:00,"GET /%7Etozsu/Pens/Sheaffer/ HTTP/1.0",200,17100
203.176.130.81,2010/12/31,04:15:28,"GET /~alopez-o/Coffee/caffaq.html HTTP/1.1",301,356
67.195.112.32,2010/12/31,04:16:44,"GET /ddbms/publications/multimedia/DISIMAPapers/SPIE/?D=D HTTP/1.0",200,1608
207.46.195.225,2010/12/31,04:22:16,"GET /~alopez-o/politics/comentaspe.html HTTP/1.1",301,362
77.111.90.197,2010/12/31,04:22:31,"GET /db_seminars/notes/gravano.pdf HTTP/1.1",200,3811
67.195.112.32,2010/12/31,04:22:34,"GET /ddbms/publications/multimedia/disima-report/DisimaFinalReport_files/header.htm HTTP/1.0",200,3540
67.195.112.32,2010/12/31,04:22:57,"GET /tcde-smdb/smdb07pix/img008.jpeg.html HTTP/1.0",200,2956
65.52.51.179,2010/12/31,04:23:33,"GET /robots.txt HTTP/1.1",404,301
66.249.71.5,2010/12/31,04:25:58,"GET /~imunro/competlin.ps HTTP/1.1",301,348
204.124.180.122,2010/12/31,04:33:22,"GET /%7Etozsu/publications-topic.html HTTP/1.0",200,90248
67.195.112.32,2010/12/31,04:33:28,"GET /db_seminars/notes/Denilson.pdf HTTP/1.0",200,7894641
131.107.65.43,2010/12/31,04:35:27,"GET /templates/show.css HTTP/1.1",200,269
131.107.65.43,2010/12/31,04:35:27,"GET /templates/main.css HTTP/1.1",200,7602
131.107.65.43,2010/12/31,04:35:27,"GET /templates/styleswitcher.js HTTP/1.1",200,1840
131.107.65.43,2010/12/31,04:35:27,"GET /templates/hide.css HTTP/1.1",200,341
131.107.65.43,2010/12/31,04:35:28,"GET / HTTP/1.1",200,11336
131.107.65.43,2010/12/31,04:35:28,"GET /templates/littlecampaignlogo.gif HTTP/1.1",200,1228
131.107.65.43,2010/12/31,04:35:28,"GET /templates/valid-html401.gif HTTP/1.1",200,2306
131.107.65.43,2010/12/31,04:35:28,"GET /templates/vcss.gif HTTP/1.1",200,1196
131.107.65.43,2010/12/31,04:35:28,"GET /templates/google.gif HTTP/1.1",200,1607
131.107.65.43,2010/12/31,04:35:28,"GET /templates/uwlogo.gif HTTP/1.1",200,1678
131.107.65.43,2010/12/31,04:35:28,"GET /templates/vhosts/db.uwaterloo.ca/onlyBanner.png HTTP/1.1",200,1463
131.107.65.43,2010/12/31,04:35:28,"GET /templates/ie/brarrow.gif HTTP/1.1",200,71
131.107.65.43,2010/12/31,04:35:28,"GET /templates/ie/bdot.gif HTTP/1.1",200,70
131.107.65.43,2010/12/31,04:35:28,"GET /templates/ie/bext.gif HTTP/1.1",200,73
67.195.112.32,2010/12/31,04:37:37,"GET /ddbms/publications/ozsu/wonkim/?M=A HTTP/1.0",200,3103
77.88.30.248,2010/12/31,04:38:34,"GET /tcde-smdb/ HTTP/1.1",304,0
207.46.204.178,2010/12/31,04:43:16,"GET /db_seminars/notes/rbaeza.pdf HTTP/1.1",200,161213
65.52.110.53,2010/12/31,04:45:18,"GET /~tozsu/Pens/Sales.html HTTP/1.1",404,313
24.184.203.34,2010/12/31,04:46:11,"GET /~alopez-o/math-faq/mathtext/node35.html HTTP/1.1",301,367
183.23.92.46,2010/12/31,04:47:11,"GET /~tozsu/gifs/hrule.gif HTTP/1.1",200,3079
183.23.92.46,2010/12/31,04:47:12,"GET /~tozsu/Pens/penlistings.html HTTP/1.1",200,70040
183.23.92.46,2010/12/31,04:47:15,"GET /~tozsu/Pens/wpaper-1024x768.gif HTTP/1.1",200,526392
67.16.94.2,2010/12/31,04:47:35,"GET /robots.txt HTTP/1.0",301,326
67.16.94.2,2010/12/31,04:47:35,"GET /robots.txt HTTP/1.0",404,289
67.16.94.2,2010/12/31,04:47:35,"GET / HTTP/1.0",301,316
67.16.94.2,2010/12/31,04:47:35,"GET / HTTP/1.0",200,11296
124.115.1.8,2010/12/31,04:49:23,"GET / HTTP/1.1",200,11378
218.213.130.192,2010/12/31,04:50:04,"GET /~alopez-o HTTP/1.1",301,337
67.195.111.228,2010/12/31,04:50:49,"GET / HTTP/1.0",301,316
67.195.112.32,2010/12/31,04:50:50,"GET / HTTP/1.0",200,11296
67.195.112.32,2010/12/31,04:50:50,"GET /templates/show.css HTTP/1.0",200,259
67.195.112.32,2010/12/31,04:50:51,"GET /templates/main.css HTTP/1.0",200,7721
67.195.112.32,2010/12/31,04:50:51,"GET /templates/hide.css HTTP/1.0",200,334
67.16.94.2,2010/12/31,04:50:55,"GET /~tozsu HTTP/1.0",301,319
67.195.112.32,2010/12/31,04:52:45,"GET /tcde-smdb/SMDB08_AuthorInstructions.html HTTP/1.0",200,4407
188.165.220.96,2010/12/31,04:55:55,"GET /~alopez-o/math-faq/mathtext/node34.html HTTP/1.1",301,367
207.46.199.193,2010/12/31,04:57:04,"GET /robots.txt HTTP/1.1",404,301
38.101.148.124,2010/12/31,04:57:41,"GET /~tozsu/seminars/notes/crawlingplus.pdf HTTP/1.1",200,619326
81.52.143.33,2010/12/31,05:00:00,"GET /robots.txt HTTP/1.1",404,301
81.52.143.33,2010/12/31,05:00:08,"GET /~tozsu/seminars/sybase/ HTTP/1.1",200,2006
85.185.204.32,2010/12/31,05:01:32,"GET /~alopez-o HTTP/1.1",301,337
67.195.112.32,2010/12/31,05:03:20,"GET /%7Ealopez-o/ HTTP/1.0",301,326
67.195.112.32,2010/12/31,05:03:34,"GET /ddbms/publications/multimedia/DISIMAPapers/?S=D HTTP/1.0",200,5120
67.195.112.32,2010/12/31,05:06:11,"GET /ddbms/publications/ozsu/distdb/?D=A HTTP/1.0",200,1106
88.131.106.6,2010/12/31,05:08:44,"GET /robots.txt HTTP/1.0",301,326
88.131.106.2,2010/12/31,05:08:47,"GET /robots.txt HTTP/1.0",404,289
88.131.106.6,2010/12/31,05:08:47,"GET /~kmsalem/lib/lib/DSOM_03_3.pdf HTTP/1.0",301,346
88.131.106.7,2010/12/31,05:09:02,"GET /~kmsalem/lib/lib/befe06.pdf HTTP/1.0",301,343
88.131.106.5,2010/12/31,05:09:06,"GET /~kmsalem/lib/lib/befe06.pdf HTTP/1.0",301,343
66.249.71.5,2010/12/31,05:10:08,"GET /~kmsalem/lib/lib/dagr95.pdf HTTP/1.1",301,355
66.249.71.5,2010/12/31,05:10:13,"GET /~kmsalem/lib/lib/gaio96.pdf HTTP/1.1",301,355
66.249.71.91,2010/12/31,05:10:18,"GET /~kmsalem/lib/lib/yuch92.pdf HTTP/1.1",301,355
66.249.71.5,2010/12/31,05:10:33,"GET /~kmsalem/lib/lib/yuch92.pdf HTTP/1.1",301,355
218.29.54.154,2010/12/31,05:11:36,"GET /%7Etozsu/publications-topic.html HTTP/1.0",200,90248
67.195.112.32,2010/12/31,05:13:41,"GET /ddbms/publications/distobj/ozsuref/publishers.bib HTTP/1.0",200,778
67.195.112.32,2010/12/31,05:16:44,"GET /~tozsu/seminars/?N=A HTTP/1.0",200,1777
207.46.195.231,2010/12/31,05:18:02,"GET /robots.txt HTTP/1.1",404,301
65.52.51.180,2010/12/31,05:18:03,"GET /robots.txt HTTP/1.1",404,301
134.130.4.244,2010/12/31,05:21:30,"GET /~tozsu/ HTTP/1.1",200,21574
134.130.4.244,2010/12/31,05:21:31,"GET /~tozsu/emx_nav_left.css HTTP/1.1",200,6848
134.130.4.244,2010/12/31,05:21:31,"GET /~tozsu/gifs/fax.gif HTTP/1.1",200,226
134.130.4.244,2010/12/31,05:21:31,"GET /~tozsu/tl_curve_white.gif HTTP/1.1",404,316
134.130.4.244,2010/12/31,05:21:31,"GET /~tozsu/tr_curve_white.gif HTTP/1.1",404,316
